#2025/08/25 17:51:33
time,wx, wy, wz, ax, ay, az, Tx, Ty, Tz, TAcc
16.523,-0.00022,0.00385,0.00202,0.02367,-0.02827,0.96775,38.125,38.156,37.180,39.581
16.533,0.00018,0.00371,0.00198,0.02921,-0.02855,0.96658,38.125,38.156,37.180,39.470
16.543,0.00054,0.00340,0.00193,0.02531,-0.02824,0.96779,38.125,38.156,37.180,39.360
16.553,0.00054,0.00322,0.00180,0.02820,-0.02831,0.96759,38.116,38.156,37.180,39.470
16.563,0.00058,0.00318,0.00163,0.03338,-0.03093,0.97176,38.116,38.156,37.180,39.581
16.573,0.00085,0.00327,0.00154,0.02937,-0.02999,0.97048,38.116,38.156,37.180,39.360
16.583,0.00054,0.00327,0.00163,0.02937,-0.02695,0.97009,38.116,38.156,37.180,39.470
16.593,0.00049,0.00304,0.00176,0.02274,-0.02274,0.96864,38.116,38.156,37.180,39.470
16.603,0.00044,0.00313,0.00185,0.02383,-0.02340,0.96669,38.116,38.156,37.149,39.581
16.613,0.00031,0.00331,0.00189,0.02395,-0.02968,0.96981,38.116,38.156,37.149,39.470
16.623,0.00022,0.00336,0.00194,0.02812,-0.02867,0.96623,38.116,38.156,37.149,39.470
16.633,0.00031,0.00349,0.00207,0.02835,-0.02765,0.96658,38.116,38.156,37.149,39.802
16.643,0.00062,0.00353,0.00225,0.02765,-0.02554,0.96817,38.116,38.156,37.149,39.581
16.653,0.00071,0.00364,0.00225,0.02921,-0.02321,0.96864,38.116,38.101,37.149,39.581
16.663,0.00057,0.00364,0.00212,0.02500,-0.03081,0.96934,38.116,38.101,37.149,39.470
16.673,0.00080,0.00351,0.00203,0.02941,-0.02675,0.97048,38.116,38.101,37.149,39.581
16.683,0.00093,0.00342,0.00189,0.02890,-0.02664,0.96775,38.116,38.101,37.149,39.691
16.693,0.00057,0.00338,0.00171,0.02465,-0.02909,0.97028,38.116,38.101,37.149,39.581
16.703,0.00057,0.00329,0.00163,0.02633,-0.02753,0.96708,38.116,38.101,37.149,39.581
16.713,0.00071,0.00315,0.00163,0.02773,-0.02266,0.96880,38.116,38.101,37.149,39.581
16.723,0.00080,0.00315,0.00171,0.02636,-0.02964,0.96981,38.116,38.101,37.149,39.470
16.733,0.00084,0.00280,0.00180,0.03011,-0.02660,0.97028,38.116,38.101,37.149,39.691
16.743,0.00084,0.00257,0.00171,0.03069,-0.02375,0.96677,38.116,38.101,37.149,39.581
16.753,0.00097,0.00253,0.00149,0.02909,-0.02566,0.96934,38.129,38.101,37.149,39.470
16.763,0.00080,0.00248,0.00117,0.02629,-0.02547,0.96814,38.129,38.101,37.149,39.581
16.773,0.00053,0.00248,0.00104,0.02703,-0.02625,0.96845,38.129,38.101,37.149,39.581
16.783,0.00053,0.00244,0.00126,0.02691,-0.02367,0.96903,38.129,38.101,37.149,39.581
16.793,0.00053,0.00253,0.00153,0.02617,-0.02722,0.96743,38.129,38.101,37.149,39.470
16.803,0.00040,0.00271,0.00175,0.02500,-0.03163,0.96763,38.129,38.101,37.179,39.581
16.813,0.00027,0.00275,0.00193,0.02348,-0.03128,0.96619,38.129,38.101,37.179,39.470
16.823,0.00040,0.00284,0.00202,0.02703,-0.02480,0.97293,38.129,38.101,37.179,39.470
16.833,0.00027,0.00284,0.00207,0.02695,-0.02968,0.97005,38.129,38.101,37.179,39.470
16.843,0.00018,0.00297,0.00193,0.03249,-0.02765,0.96997,38.129,38.101,37.179,39.581
16.853,0.00018,0.00295,0.00175,0.02227,-0.02426,0.96802,38.129,38.170,37.179,39.581
16.863,0.00027,0.00299,0.00162,0.02718,-0.02531,0.96638,38.129,38.170,37.179,39.470
16.873,0.00054,0.00304,0.00158,0.02761,-0.02453,0.96673,38.129,38.170,37.179,39.470
16.883,0.00031,0.00304,0.00149,0.03132,-0.02800,0.97153,38.129,38.170,37.179,39.470
16.893,0.00045,0.00322,0.00131,0.03081,-0.02753,0.96829,38.129,38.170,37.179,39.691
16.903,0.00062,0.00353,0.00095,0.02913,-0.02519,0.97005,38.129,38.170,37.179,39.470
#2025/08/25 17:51:50
